instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
8963,2012-01-14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343
8964,2012-01-14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045
8965,2012-01-14,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045
8966,2012-01-14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0
8967,2012-01-14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194
8968,2012-01-14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537
8969,2012-01-14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836
8970,2012-01-14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985
8971,2012-01-14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985
8972,2012-01-14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239
8973,2012-01-14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537
8974,2012-01-14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194
8975,2012-01-14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239
8976,2012-01-14,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537
8977,2012-01-14,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537
8978,2012-01-14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582
8979,2012-01-14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239
8980,2012-01-15,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284
8981,2012-01-15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985
8982,2012-01-15,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836
8983,2012-01-15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881
8984,2012-01-15,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881
8985,2012-01-15,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284
8986,2012-01-15,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836
8987,2012-01-15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836
8988,2012-01-15,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239
8989,2012-01-15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194
8990,2012-01-15,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836
8991,2012-01-15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239
8992,2012-01-15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985
8993,2012-01-15,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836
8994,2012-01-15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582
8995,2012-01-15,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194
8996,2012-01-15,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985
8997,2012-01-15,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537
8998,2012-01-15,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239
8999,2012-01-15,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642
9000,2012-01-15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045
9001,2012-01-15,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642
9002,2012-01-15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896
9003,2012-01-15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896
9004,2012-01-16,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343
9005,2012-01-16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045
9006,2012-01-16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0.0
9007,2012-01-16,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0.0
9008,2012-01-16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045
9009,2012-01-16,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896
9010,2012-01-16,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896
9011,2012-01-16,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045
9012,2012-01-16,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642
9013,2012-01-16,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642
9014,2012-01-16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194
9015,2012-01-16,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537
9016,2012-01-16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284
9017,2012-01-16,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179
9018,2012-01-16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881
9019,2012-01-16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478
9020,2012-01-16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582
9021,2012-01-16,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284
9022,2012-01-16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284
9023,2012-01-16,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836
9024,2012-01-16,1,1,1,20,1,1,0,1,0.26,0.2424,0.6,0.2836
9025,2012-01-16,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284
9026,2012-01-16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582
9027,2012-01-16,1,1,1,23,1,1,0,3,0.26,0.2273,0.7,0.2985
9028,2012-01-17,1,1,1,0,0,2,1,2,0.26,0.2273,0.7,0.3284
9029,2012-01-17,1,1,1,1,0,2,1,2,0.28,0.2576,0.65,0.3582
9030,2012-01-17,1,1,1,2,0,2,1,3,0.28,0.2727,0.75,0.2537
9031,2012-01-17,1,1,1,4,0,2,1,3,0.32,0.303,0.66,0.3284
9032,2012-01-17,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284
9033,2012-01-17,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537
9034,2012-01-17,1,1,1,7,0,2,1,3,0.3,0.2879,0.81,0.2239
9035,2012-01-17,1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836
9036,2012-01-17,1,1,1,9,0,2,1,3,0.32,0.303,0.81,0.2537
9037,2012-01-17,1,1,1,10,0,2,1,3,0.3,0.2879,0.87,0.2537
9038,2012-01-17,1,1,1,11,0,2,1,2,0.34,0.3485,0.87,0.1045
9039,2012-01-17,1,1,1,12,0,2,1,2,0.32,0.303,0.87,0.2836
9040,2012-01-17,1,1,1,13,0,2,1,2,0.38,0.3939,0.76,0.3284
9041,2012-01-17,1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925
9042,2012-01-17,1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925
9043,2012-01-17,1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522
9044,2012-01-17,1,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478
9045,2012-01-17,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478
9046,2012-01-17,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179
9047,2012-01-17,1,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582
9048,2012-01-17,1,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627
9049,2012-01-17,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881
9050,2012-01-17,1,1,1,23,0,2,1,1,0.46,0.4545,0.72,0.3881
9051,2012-01-18,1,1,1,0,0,3,1,2,0.46,0.4545,0.77,0.3284
9052,2012-01-18,1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284
9053,2012-01-18,1,1,1,2,0,3,1,2,0.44,0.4394,0.51,0.4925
9054,2012-01-18,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925
9055,2012-01-18,1,1,1,4,0,3,1,1,0.34,0.2879,0.46,0.5224
9056,2012-01-18,1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224
9057,2012-01-18,1,1,1,6,0,3,1,1,0.34,0.2879,0.36,0.5224
9058,2012-01-18,1,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582
9059,2012-01-18,1,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179
9060,2012-01-18,1,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284
9061,2012-01-18,1,1,1,10,0,3,1,1,0.3,0.2727,0.42,0.4627
9062,2012-01-18,1,1,1,11,0,3,1,1,0.3,0.2727,0.42,0.3881
9063,2012-01-18,1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925
9064,2012-01-18,1,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627
9065,2012-01-18,1,1,1,14,0,3,1,1,0.3,0.2727,0.33,0.3881
9066,2012-01-18,1,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224
9067,2012-01-18,1,1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224
9068,2012-01-18,1,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478
9069,2012-01-18,1,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582
9070,2012-01-18,1,1,1,19,0,3,1,1,0.22,0.197,0.37,0.3881
9071,2012-01-18,1,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537
9072,2012-01-18,1,1,1,21,0,3,1,1,0.2,0.1667,0.4,0.4179
9073,2012-01-18,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537
9074,2012-01-18,1,1,1,23,0,3,1,1,0.16,0.1364,0.47,0.2985
9075,2012-01-19,1,1,1,0,0,4,1,1,0.14,0.1364,0.5,0.194
9076,2012-01-19,1,1,1,1,0,4,1,1,0.14,0.1515,0.5,0.1642
9077,2012-01-19,1,1,1,2,0,4,1,1,0.14,0.1515,0.5,0.1343
9078,2012-01-19,1,1,1,3,0,4,1,1,0.12,0.1515,0.54,0.1045
9079,2012-01-19,1,1,1,4,0,4,1,1,0.12,0.1515,0.54,0.1045
9080,2012-01-19,1,1,1,5,0,4,1,1,0.12,0.1212,0.55,0.2537
9081,2012-01-19,1,1,1,6,0,4,1,1,0.12,0.1364,0.54,0.1642
9082,2012-01-19,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896
9083,2012-01-19,1,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045
9084,2012-01-19,1,1,1,9,0,4,1,1,0.12,0.197,0.54,0.0
9085,2012-01-19,1,1,1,10,0,4,1,1,0.14,0.2121,0.59,0.0
9086,2012-01-19,1,1,1,11,0,4,1,1,0.16,0.1667,0.55,0.1642
9087,2012-01-19,1,1,1,12,0,4,1,1,0.2,0.197,0.51,0.194
9088,2012-01-19,1,1,1,13,0,4,1,1,0.22,0.2121,0.47,0.2836
9089,2012-01-19,1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194
9090,2012-01-19,1,1,1,15,0,4,1,1,0.26,0.2273,0.44,0.2985
9091,2012-01-19,1,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284
9092,2012-01-19,1,1,1,17,0,4,1,2,0.26,0.2273,0.44,0.3284
9093,2012-01-19,1,1,1,18,0,4,1,2,0.26,0.2273,0.44,0.3284
9094,2012-01-19,1,1,1,19,0,4,1,2,0.26,0.2273,0.48,0.2985
9095,2012-01-19,1,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478
9096,2012-01-19,1,1,1,21,0,4,1,1,0.26,0.2273,0.44,0.3582
9097,2012-01-19,1,1,1,22,0,4,1,2,0.26,0.2273,0.44,0.4179
9098,2012-01-19,1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284
9099,2012-01-20,1,1,1,0,0,5,1,2,0.26,0.2273,0.48,0.2985
9100,2012-01-20,1,1,1,1,0,5,1,1,0.26,0.2727,0.48,0.1343
9101,2012-01-20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343
9102,2012-01-20,1,1,1,3,0,5,1,1,0.24,0.2576,0.52,0.1045
9103,2012-01-20,1,1,1,4,0,5,1,1,0.22,0.2424,0.6,0.1045
9104,2012-01-20,1,1,1,5,0,5,1,1,0.22,0.2424,0.6,0.1045
9105,2012-01-20,1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836
9106,2012-01-20,1,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239
9107,2012-01-20,1,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537
9108,2012-01-20,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881
9109,2012-01-20,1,1,1,10,0,5,1,2,0.22,0.2121,0.44,0.2836
9110,2012-01-20,1,1,1,11,0,5,1,2,0.2,0.1818,0.32,0.3582
9111,2012-01-20,1,1,1,12,0,5,1,2,0.2,0.1818,0.34,0.3284
9112,2012-01-20,1,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985
9113,2012-01-20,1,1,1,14,0,5,1,2,0.22,0.2121,0.35,0.2985
9114,2012-01-20,1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194
9115,2012-01-20,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642
9116,2012-01-20,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896
9117,2012-01-20,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896
9118,2012-01-20,1,1,1,19,0,5,1,2,0.2,0.2273,0.37,0.1045
9119,2012-01-20,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896
9120,2012-01-20,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896
9121,2012-01-20,1,1,1,22,0,5,1,2,0.2,0.197,0.37,0.2239
9122,2012-01-20,1,1,1,23,0,5,1,3,0.16,0.1515,0.64,0.2239
9123,2012-01-21,1,1,1,0,0,6,0,3,0.16,0.1515,0.64,0.2239
9124,2012-01-21,1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194
9125,2012-01-21,1,1,1,2,0,6,0,3,0.14,0.2121,0.86,0.0
9126,2012-01-21,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896
9127,2012-01-21,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896
9128,2012-01-21,1,1,1,5,0,6,0,3,0.16,0.1818,0.86,0.1045
9129,2012-01-21,1,1,1,6,0,6,0,3,0.16,0.1667,0.93,0.1642
9130,2012-01-21,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642
9131,2012-01-21,1,1,1,8,0,6,0,2,0.16,0.1515,0.93,0.2537
9132,2012-01-21,1,1,1,9,0,6,0,2,0.16,0.1515,0.93,0.2537
9133,2012-01-21,1,1,1,10,0,6,0,3,0.16,0.1515,0.93,0.2537
9134,2012-01-21,1,1,1,11,0,6,0,2,0.18,0.2121,0.86,0.1045
9135,2012-01-21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642
9136,2012-01-21,1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537
9137,2012-01-21,1,1,1,14,0,6,0,3,0.2,0.197,0.8,0.194
9138,2012-01-21,1,1,1,15,0,6,0,3,0.2,0.197,0.8,0.194
9139,2012-01-21,1,1,1,16,0,6,0,2,0.2,0.1818,0.8,0.2985
9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881
9141,2012-01-21,1,1,1,18,0,6,0,2,0.2,0.1818,0.75,0.3881
9142,2012-01-21,1,1,1,19,0,6,0,2,0.18,0.1515,0.8,0.3881
9143,2012-01-21,1,1,1,20,0,6,0,2,0.18,0.1667,0.8,0.2985
9144,2012-01-21,1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284
9145,2012-01-21,1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985
9146,2012-01-21,1,1,1,23,0,6,0,2,0.16,0.1515,0.8,0.2537
9147,2012-01-22,1,1,1,0,0,0,0,1,0.16,0.1364,0.8,0.2985
9148,2012-01-22,1,1,1,1,0,0,0,2,0.18,0.1667,0.74,0.2985
9149,2012-01-22,1,1,1,2,0,0,0,2,0.18,0.1667,0.74,0.2836
9150,2012-01-22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836
9151,2012-01-22,1,1,1,4,0,0,0,3,0.16,0.1364,0.8,0.2836
9152,2012-01-22,1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239
9153,2012-01-22,1,1,1,6,0,0,0,2,0.16,0.1515,0.74,0.2239
9154,2012-01-22,1,1,1,7,0,0,0,2,0.16,0.1515,0.74,0.2239
9155,2012-01-22,1,1,1,8,0,0,0,2,0.16,0.1515,0.74,0.2239
9156,2012-01-22,1,1,1,9,0,0,0,2,0.16,0.1515,0.74,0.2239
9157,2012-01-22,1,1,1,10,0,0,0,2,0.16,0.1364,0.74,0.2836
9158,2012-01-22,1,1,1,11,0,0,0,3,0.16,0.1515,0.8,0.2537
9159,2012-01-22,1,1,1,12,0,0,0,2,0.16,0.1515,0.8,0.2239
9160,2012-01-22,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343
9161,2012-01-22,1,1,1,14,0,0,0,2,0.16,0.1667,0.8,0.1642
9162,2012-01-22,1,1,1,15,0,0,0,2,0.16,0.1515,0.8,0.194
9163,2012-01-22,1,1,1,16,0,0,0,2,0.16,0.1515,0.8,0.194
9164,2012-01-22,1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045
9165,2012-01-22,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045
9166,2012-01-22,1,1,1,19,0,0,0,3,0.16,0.1818,0.86,0.1045
9167,2012-01-22,1,1,1,20,0,0,0,3,0.16,0.1667,0.86,0.1642
9168,2012-01-22,1,1,1,21,0,0,0,3,0.16,0.1818,0.86,0.1045
9169,2012-01-22,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896
9170,2012-01-22,1,1,1,23,0,0,0,2,0.16,0.1818,0.93,0.1045
9171,2012-01-23,1,1,1,0,0,1,1,2,0.18,0.2424,0.86,0.0
9172,2012-01-23,1,1,1,1,0,1,1,2,0.18,0.2121,0.86,0.1045
9173,2012-01-23,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045
9174,2012-01-23,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0
9175,2012-01-23,1,1,1,4,0,1,1,2,0.2,0.2576,0.8,0.0
9176,2012-01-23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0.0
9177,2012-01-23,1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0.0
9178,2012-01-23,1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0
9179,2012-01-23,1,1,1,8,0,1,1,3,0.2,0.2121,0.86,0.1343
9180,2012-01-23,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896
9181,2012-01-23,1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0.0
9182,2012-01-23,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896
9183,2012-01-23,1,1,1,12,0,1,1,2,0.22,0.2727,0.93,0.0
9184,2012-01-23,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896
9185,2012-01-23,1,1,1,14,0,1,1,3,0.22,0.2273,0.93,0.194
9186,2012-01-23,1,1,1,15,0,1,1,2,0.22,0.2121,1.0,0.2239
9187,2012-01-23,1,1,1,16,0,1,1,2,0.24,0.2424,0.93,0.1642
9188,2012-01-23,1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045
9189,2012-01-23,1,1,1,18,0,1,1,2,0.24,0.2424,0.93,0.1343
9190,2012-01-23,1,1,1,19,0,1,1,2,0.26,0.2576,0.93,0.1642
9191,2012-01-23,1,1,1,20,0,1,1,2,0.26,0.2576,1.0,0.1642
9192,2012-01-23,1,1,1,21,0,1,1,2,0.26,0.2424,1.0,0.2836
9193,2012-01-23,1,1,1,22,0,1,1,2,0.26,0.2424,1.0,0.2836
9194,2012-01-23,1,1,1,23,0,1,1,2,0.28,0.2576,0.93,0.3284
9195,2012-01-24,1,1,1,0,0,2,1,2,0.3,0.2879,1.0,0.2836
9196,2012-01-24,1,1,1,1,0,2,1,2,0.32,0.303,0.93,0.2537
9197,2012-01-24,1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239
9198,2012-01-24,1,1,1,3,0,2,1,2,0.32,0.3333,0.93,0.1343
9199,2012-01-24,1,1,1,4,0,2,1,2,0.3,0.3182,1.0,0.0896
9200,2012-01-24,1,1,1,5,0,2,1,2,0.3,0.3182,1.0,0.0896
9201,2012-01-24,1,1,1,6,0,2,1,2,0.32,0.3182,0.93,0.194
9202,2012-01-24,1,1,1,7,0,2,1,2,0.32,0.3333,0.93,0.1343
9203,2012-01-24,1,1,1,8,0,2,1,2,0.32,0.3333,0.93,0.1343
9204,2012-01-24,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896
9205,2012-01-24,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896
9206,2012-01-24,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343
9207,2012-01-24,1,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642
9208,2012-01-24,1,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642
9209,2012-01-24,1,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239
9210,2012-01-24,1,1,1,15,0,2,1,2,0.4,0.4091,0.71,0.1642
9211,2012-01-24,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343
9212,2012-01-24,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896
9213,2012-01-24,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896
9214,2012-01-24,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896
9215,2012-01-24,1,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0
9216,2012-01-24,1,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0
9217,2012-01-24,1,1,1,22,0,2,1,1,0.32,0.3485,0.81,0.0
9218,2012-01-24,1,1,1,23,0,2,1,1,0.32,0.3485,0.76,0.0
9219,2012-01-25,1,1,1,0,0,3,1,1,0.26,0.303,0.93,0.0
9220,2012-01-25,1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239
9221,2012-01-25,1,1,1,2,0,3,1,1,0.28,0.2727,0.7,0.194
9222,2012-01-25,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.194
9223,2012-01-25,1,1,1,4,0,3,1,1,0.26,0.2424,0.7,0.2836
9224,2012-01-25,1,1,1,5,0,3,1,1,0.26,0.2424,0.7,0.2836
9225,2012-01-25,1,1,1,6,0,3,1,1,0.24,0.2273,0.73,0.2239
9226,2012-01-25,1,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239
9227,2012-01-25,1,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537
9228,2012-01-25,1,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537
9229,2012-01-25,1,1,1,10,0,3,1,2,0.26,0.2273,0.7,0.3284
9230,2012-01-25,1,1,1,11,0,3,1,2,0.3,0.2727,0.61,0.2985
9231,2012-01-25,1,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343
9232,2012-01-25,1,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343
9233,2012-01-25,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896
9234,2012-01-25,1,1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0
9235,2012-01-25,1,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642
9236,2012-01-25,1,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642
9237,2012-01-25,1,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343
9238,2012-01-25,1,1,1,19,0,3,1,2,0.34,0.3636,0.53,0.0
9239,2012-01-25,1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194
9240,2012-01-25,1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0
9241,2012-01-25,1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896
9242,2012-01-25,1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0.0
9243,2012-01-26,1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045
9244,2012-01-26,1,1,1,1,0,4,1,2,0.28,0.3182,0.75,0.0
9245,2012-01-26,1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642
9246,2012-01-26,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896
9247,2012-01-26,1,1,1,4,0,4,1,1,0.28,0.3182,0.75,0.0
9248,2012-01-26,1,1,1,5,0,4,1,2,0.3,0.3182,0.75,0.1045
9249,2012-01-26,1,1,1,6,0,4,1,2,0.28,0.3182,0.81,0.0
9250,2012-01-26,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896
9251,2012-01-26,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896
9252,2012-01-26,1,1,1,9,0,4,1,2,0.3,0.3333,0.81,0.0
9253,2012-01-26,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343
9254,2012-01-26,1,1,1,11,0,4,1,2,0.3,0.3182,0.87,0.1045
9255,2012-01-26,1,1,1,12,0,4,1,2,0.34,0.3333,0.81,0.1343
9256,2012-01-26,1,1,1,13,0,4,1,2,0.38,0.3939,0.71,0.0
9257,2012-01-26,1,1,1,14,0,4,1,2,0.4,0.4091,0.71,0.1045
9258,2012-01-26,1,1,1,15,0,4,1,2,0.42,0.4242,0.71,0.1045
9259,2012-01-26,1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896
9260,2012-01-26,1,1,1,17,0,4,1,2,0.42,0.4242,0.71,0.0
9261,2012-01-26,1,1,1,18,0,4,1,2,0.42,0.4242,0.71,0.0
9262,2012-01-26,1,1,1,19,0,4,1,2,0.4,0.4091,0.76,0.1045
9263,2012-01-26,1,1,1,20,0,4,1,2,0.4,0.4091,0.82,0.1343
9264,2012-01-26,1,1,1,21,0,4,1,2,0.4,0.4091,0.76,0.1045
9265,2012-01-26,1,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045
9266,2012-01-26,1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0.0
9267,2012-01-27,1,1,1,0,0,5,1,2,0.4,0.4091,0.82,0.2537
9268,2012-01-27,1,1,1,1,0,5,1,2,0.4,0.4091,0.87,0.2239
9269,2012-01-27,1,1,1,2,0,5,1,1,0.42,0.4242,0.94,0.1343
9270,2012-01-27,1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836
9271,2012-01-27,1,1,1,4,0,5,1,2,0.4,0.4091,1.0,0.2985
9272,2012-01-27,1,1,1,5,0,5,1,2,0.42,0.4242,0.94,0.3284
9273,2012-01-27,1,1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284
9274,2012-01-27,1,1,1,7,0,5,1,2,0.42,0.4242,1.0,0.2985
9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836
9276,2012-01-27,1,1,1,9,0,5,1,3,0.5,0.4848,0.88,0.2836
9277,2012-01-27,1,1,1,10,0,5,1,3,0.48,0.4697,1.0,0.1642
9278,2012-01-27,1,1,1,11,0,5,1,2,0.48,0.4697,0.94,0.1343
9279,2012-01-27,1,1,1,12,0,5,1,2,0.5,0.4848,0.88,0.1642
9280,2012-01-27,1,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627
